message_type,sender_address,receiver_address,amount,transaction_flag,message_length
normal,0x65a0c504cba01962015512b3f3e0933df5e4ce0a,0xdc9510b26b200d3adf1e0d21c05fac85725f66a3,15.4217,1,114
normal,0x2045c5e6958bea21d51e79f9730515341cc07046,0xfd9a1c65710791803758bf703a827c9afaa363bf,12.671,1,94
normal,0x88d3477ef0ccb523eb3634803da2f33aa540fb77,0xd84bc7e52b1da06d2bf286368029d6cefbff72db,16.1782,1,107
scam,0x4a52520e8b9ea7290913c17a9e12a0ca6570a4e4,0x7f7c866df0470a9f937745018d63938ee187ad7b,14.3712,1,163
normal,0x6586abc06186ee4cb73c46c1d42696a82be9d26a,0xedd82ecff9806a4f2a583f862f77abfd256f22a1,11.1182,1,142
normal,0x8635be226f646be0b33e1a70f7802f7ff640160f,0x3f3cde6c827c092e420e82ddf946d4bd4d0798c2,38.2356,1,87
begging,0xe17615d36b6b5728f242974b4654e2ee7d1305ff,0x13702decb23ef39cb820eeb064a74e8ef9197a70,2.9915,1,96
scam,0x04099f1d09e5be42aabf44efefe74f6270a7c057,0x22d280227594a3a8650eaaa4e5b3ab2dac405c9c,18.5479,1,198
scam,0x173fed80a3edd7c64f3a66793867b4f30ca0aa25,0xceafe5b7e637500599cfe70ac63cdef18d4f3f83,63.3537,1,237
scam,0xb17f3310fc7643f0200f1d5bcbd652fd66ce5d6e,0x6f6e25d02d5ffea7958f9f14e09a695465c5191f,16.6574,1,219
normal,0xaa8adacbc39bb73dd28b980dc55bed1faf702126,0x69446bc2c850f604d573da8fb1c5bef19214c088,9.2341,1,111
begging,0xe93a3303b5a509933d2b3484e9810c9b5acbf182,0x0d81fd8a2730008277eb08a4076e37d30f65bf1b,3.6321,1,98
scam,0xda4cf0249623397eecb36cbf78004668bae47553,0xbb95efaf4541ec30d0bc6ec5555cf35aee2be4c4,8.9767,1,203
normal,0x576046c6907ab4bc660886231c373a0d7b7fb14d,0x1c78d3a0e411f16dbc4fdad7f0801e8d8bbb0de2,10.1546,1,159
normal,0xec4df8a83944e3df0f750b008db8fc6ccfde4573,0x635309129dc4190a0bd564fae92a98a0c4943e74,7.2968,1,61
scam,0x94d88c85c79efe0046304048025a65dc3265967a,0x407b3b7eb2b5f995623f5072cc235b6630b833d5,2.4064,1,155
normal,0x13826a3d78d595795ba1a7cd27f3f7b43c91cadf,0x2d33fbbd63158d71c21997da2ec6667fe4601d8c,6.3671,1,149
scam,0x2e47463b21a72baae8dbeb5b9543dd4996e9aed7,0x173389c2946b6b0d40c722f7940c2da8f5ea18c7,46.5543,1,201
begging,0xe5c86df6d1b606e07e17c8a8687492777472287a,0xead5df6922a69275fdb10a103182e166927d9d18,2.049,1,79
normal,0xfb4651992c29d557c477edee014e63d37aab125d,0xeae3bb4d100108052e06286982ce27bb00c6eef1,27.9597,1,110
normal,0xe6c660d9c53099389157b3ba6078d1b2f2df9584,0x6ea7f1767f908e4f01f6997c8a24546df04668c5,3.1177,1,157
begging,0xf0f589df762ea2b0652967d9c341fc75a5d33d3e,0xa17027844a8affa71147333c853ed3b33b660e6d,3.3263,1,89
scam,0x39b5019815f35458653fe2382b4bcfc17aa29fff,0xce7b56552481957b8b32a87b8ad7767d9526b8a0,29.1494,1,148
begging,0x24df16d41da4ae6e4e89cb5973e32b15d6183b73,0x4947268e1ba3b6d709f5ca94a2f679fa66eb0764,2.1548,1,95
scam,0x8581068cc12c8d5f1bd10594c4d8e9d6d1880188,0x02dcb62c4222a1f780ff520eb5cc3e2c449bfc29,13.4359,1,200
scam,0xb210e4e211e9634b9ab2799c130a026415e89f54,0x7190cbd6f20fbdceb75c341a554068e766ba6fd0,48.0046,1,126
scam,0x97f5c0bc99fc45f11688b2c9c61bdbac53a59e9f,0x7f4d4d2d3d95b64035e2f2ae371c91fefcb414ee,2.8976,1,185
normal,0x2f23aa0731da080092232ce609dc2ec83ced3a24,0xca9b4942b0ef754cda6711baac901e72ec1e209d,12.9324,1,125
normal,0x79c924fe108d522b056332cd848c9f23d35a2ec6,0xfa08175557c7e5f59f31b7f6967d4cc6f50d992f,14.9772,1,140
scam,0xba3df4210451ac430c5c21c7921005643103f5a5,0x4304e59d0dfabbb82aaa2ccad5a33f9a3a0b17ab,30.2598,1,170
begging,0x2e1f3568da0f524210a18ba7fce7a79c17a54c88,0x493e650e20044507bc2aa8a5d91d21b6d6dcf542,1.6767,1,93
scam,0x1684c95eafb1f207b5aafb9204e3dd9923ec9408,0xd99ff242f61b5b8d5cda5ee24a44b258eb9cd959,60.7691,1,175
begging,0xb799d71aaf0f671c3bac041f783550ab07a907b7,0x7c3759f0d2d3f95d939c403204f00efe30e4c073,3.0847,1,88
normal,0x4ff6ad72456f49eeb7a27e2288781987616e174d,0x929b4b91baec91dbe19b4be2aa68bd74cb73eab7,6.2045,1,117
scam,0x64cf478311ce459fb55803b845d89311a99b2553,0x53a2d9870032632b003b533c511a7606f8685f31,16.0891,1,196
normal,0x3811564a8f50c4d17dd1eb4c12711429e056c999,0xcdaf643628996937f6706a2d7a33b5350d4b5de3,12.9251,1,112
normal,0x18149e51b16e2f3ddf65a3b84669ca3c4a8d7f70,0xa432bbef36c81b2389cbb24aa80741e9158e7feb,16.8115,1,104
normal,0x978f309e3f0d50d0e0a1edc67a9bf01643744147,0xdb6c9e8e34ffaae95b2a8933e5f6d8ba337098e6,11.6709,1,175
normal,0xe1a3b64f8b0d35cd90f9c2f5b973595c68d8076b,0xd84cf031043a3b138cd9fb5fbffc675595465953,2.4118,1,111
scam,0x64b7223c2ce27bdc1d04459448c5dccc017505ce,0xe9869213e151eebf34a5cfcdcee2d5b9f864318e,7.0029,1,137
scam,0x2bf180f5b0cad71b3e8c23cbc269df0ca972a12a,0x28ca7f4a536dfe3d516c73cba4c126773678d655,30.8246,1,215
begging,0xd0accaa41ad6bbf82c028237c42bf6c700a9359e,0xeb6b98de85dcf44abf322d65985244be94c77584,2.58,1,85
normal,0x386b3171a93b45afd783b8ce96bf9840d89442ab,0xfc8b7563fe5bc5f3bd00ebdd1e9553abb8dceecf,9.5657,1,105
begging,0x87f434b3247b1bed38a4df523a93aa8aa30235d9,0x8b19c6e67daff7340ab0b310b6937a0d13ff23bf,2.8152,1,119
normal,0x05f89e1266025a4657954cb14d16b5c9cf2b453b,0x51bfba97ee166ae4c938fbfefe939f3b38a794e5,11.5106,1,154
normal,0xae4e3c5f70d8379569641051574c9d7613a8f2bc,0xfa120f435abccb60d84f8a1417f27d60d4ec17a4,17.8613,1,135
normal,0x7cd6c4ac74a7705a1265fd6fe2f09921db228d03,0xbc580f260d35dcb626aa27b587fe64896bb295e7,14.2577,1,200
scam,0x3b8e5ff10035cd1b15aef95b910965c9acecd9b9,0xe94d69fb334cbbc9c6a634da60ea95b61659bb3b,10.4429,1,106
normal,0x60af4a37820fa23d4c152785afde2281935016fd,0xf3c3edb76fd1347bba2414bcc4ee3e166226037e,16.7779,1,126
normal,0xbebfc5bc51d6bd2164b6d3ff84cf3bdc97617d99,0x1a73d00a19937b4492c83b7d8f13e4faa2f4ec9f,27.8991,1,159
normal,0x4c196848cd2b8ef79b7e3f4be5deffaccb3429eb,0xb998d225a3c8ca5886083a67025cc51a84391d5e,4.4367,1,143
normal,0xc4335cdfdbfe90e0da1f0edb2cb58f95c8ffdb68,0x5862f7fc736a975ac92639367425003aa4f68cf9,7.597,1,94
normal,0xacd9be9b78d11c858a984fc36a9393152b82396a,0xfe8e624e61ba2661767b503c38d434024e10da39,12.1456,1,124
normal,0x14bbf9368e19071bf6e00927d10db9b96f69cb10,0x11c0d5dfa7a462dbe4bbb5ab1ee2943b368d2cbe,9.3047,1,170
normal,0x2e652a1314fed5ce44ac3bf6e03c7153c665521a,0x89d7e5f397ac8ad2907292e8c20c095e8b8861ae,8.3824,1,114
begging,0xf84c8a6a26c4c9a4c1a452404d3c9b2b3d977685,0xcccecb60ad24b633249c4dc9e69b31a560c8b416,2.0019,1,89
begging,0x97be47ec1579884966ccf41a1264261ed56890a4,0x2a9195069f28958f7dfdd63ad59396a054169c98,2.4349,1,38
scam,0x5814c286fc46fb1d9cb759b14f01edb81ee5663a,0x59511852d6993c459ade819656a63d6d98dfd7d5,4.4606,1,210
scam,0x836a622782625391cc371a38d64707bace010dad,0xb0b3e0a459577eeb2bbec6cf1ab2a1fe7ac588c5,16.3637,1,180
normal,0xc47c6584d75db09dc16611142ead898f8e6a02e4,0x96310e963361d6f63898baa71d89295d4b24a8ca,7.2685,1,97
normal,0x3d4c9eef4f96891857e675171a82165ca6b132c1,0xb2f577da171ab2b998d696b0bc8c5653d0667e1c,12.6303,1,201
normal,0x82a87f5aec3bc6be800842a913e3d9fd08262e45,0x5139bef3a5e30d2b3a826f63de8b7fc1731c9f64,8.068,1,140
begging,0xcc38648c1f843ffa41fce09c311da18020c63e33,0x7ad5c9b02db46ea53830a75ee9eccdf05c398b1e,1.7452,1,96
normal,0x200d2a20aa97d4bfd1078a4e08b813060a23192f,0x8349870043fb262145dc112ffe14aa66522d2f06,19.1673,1,120
normal,0x875e9b70c188f90083227c93a2edb5688a90e67d,0xf522d6db34fef3c69ca800d115b3a78aa85071a5,6.8252,1,100
normal,0x6e35809956fc568cabc8b9f199c19100bcc6d2b4,0x614b18e02e2031f168bcdbf4e1c7e479dfe02552,2.5544,1,72
normal,0xc9317d410c259608ff4ac443b833cd83da60e5a6,0x3ee43bf6bc4d214b74aecc86ae23fb822fc4f050,15.4934,1,165
scam,0xca5fe61a90d535603a97e215f266594388b84a1a,0xeda901dcf215dd5067f06edd558dae9e189da3fe,12.3906,1,185
normal,0x25a3ba85a6da63a38de475a219240f4cf7121f06,0xe931fbd6c013cc7b038c2be2be5554113beed090,9.9882,1,101
normal,0x98ffd14894d7509fc80f840939f4214456898844,0x8e792501baffb8f6fb1e3220678b23bb27387582,7.4785,1,93
normal,0xf04eaa4960613fd678656385b554c5a71df13c9d,0xa97237a0e69816ba4706bb56574319daf8fd2dbf,4.8467,1,110
normal,0xa83d7d468ea8061470c3d2bb8896e4676712e842,0xfecc594c2a67cc365e8f953014b779d05e71a4ef,8.2328,1,122
normal,0x99cd9f53199032949dcf76fc91144ade7d1a2141,0xfc678498ae4d9c8ad71de87faab40200e60f03eb,12.9145,1,114
normal,0x287bd4e65dc011fe82b42000d7c2abf50c31af94,0xb88ea7fe1f9804659816fdd807de30ff2c9da7e0,4.2069,1,162
begging,0x005f6be84d8ee130562c47be38964432d6b04058,0xe72021c1290e74903942645f5219a6bb663552f6,3.0143,1,108
normal,0x8e0ec1af972f7636d12ad1e829ae78ea6892f435,0x91c6d4ab207e4c371adea7e52df7e2803b50995e,5.8785,1,130
normal,0xbd3a346a01dce9dbd92815180721fe1a63eb0329,0x6740a00f80913dc3663a4873d0a6850bf1499775,9.4013,1,97
normal,0x2124112f8ae0bce0e00d060926d3668dae6bd393,0x78e235d58bdf1565545facc7338bdae88548a51e,8.8175,1,113
normal,0x8bdcc700ed762b255dddd016990e9e4bef8b4fbb,0xb0934c96c8b3538f49d4a8a432bacc64847e526b,58.8315,1,105
normal,0xeb22e9ef1c3e62211c324b3f83bed365c998a5c7,0xca30b8602eb26104205841c9c7e6162b958b529f,10.0936,1,89
normal,0xcafb0c78fc62aa30af0a7243f9188caeda212180,0xc72ebdd2ac8a11add2d6701457f88972c97e0efe,16.4253,1,158
normal,0xe8542ceff5445ddea8a48f62f2ff703f74533394,0x661ddc93d257f6f478a2f2e1748c3b7950bdf9b0,5.741,1,173
normal,0xa5a188ea76644ba55671d750cfd6767fb9c97068,0xc984ac3157bdaac15a43f492ecdb245c0c4375e0,4.6613,1,87
scam,0x8ee13c4067737cf77651677d5ad32f38752ed48d,0x94a3da266dbbe1f320b0d259dad8841ff6cdc428,80.8395,1,169
scam,0x943f27ad7c1edfce77d8562cd7ddcca3d815a0ff,0xcf8c5dabfe2af4bd25116e33ee92948757c60859,3.2566,1,152
scam,0xded51c6f660e28b8f949a1ec649d70c454ba6861,0xf1ff8439a0dd7607d6dbb0aa73fdac628dda0591,74.0204,1,113
begging,0x4301fc02ec7366364d8380168f36f065e5071b23,0x4c01b0301cc5448936e15aedd95061b01c7d086d,1.6597,1,127
scam,0x129dd653b264f03b218b00931d5ba7641e60f9ae,0x3e66337097b77853a18c09048517d0df10a6faa2,6.6479,1,171
scam,0xd263b1864a9439143254b2f50e82a82c8ce7090b,0x5f00c097ed6d6c942a3b68b0e219e17399448a7f,7.6568,1,162
begging,0xa3070fc913e127b0218b9ab1109aca4d5ec2cfca,0xecef5c4c8af94aebd6ffff1003de3f74cc86f9c9,5.2339,1,124
normal,0xd8edabdc2f231339035b3d7be314d009a9581f8d,0xb4173ad45f527f5ec719d5161d27eb47c8604984,8.122,1,98
scam,0xaecdca8549f0559e1bd78be40f8d5b4b8b87cdb3,0x3c96591af55af09b11e071fb9cd58786788243c2,52.7124,1,244
scam,0xcbd8a46a42913d02deb373492f215b8a91095210,0x8595c7983886cba76d0b005436db973442acd4fc,133.1382,1,161
begging,0x05f9a2f283799670ad61293e428670c06a43a4c9,0x23ca61d288fa9dd081f33f2b6853bdf8cf62e49a,2.1449,1,89
normal,0x01cb4b568ee42fce0b4b7bab8135d94fbe9017ce,0xdc4ee8bb29998d4e0efacad8207010036240d9ae,8.4023,1,132
normal,0x07d884a297beb28a4c5d3e02de50c622cced0375,0x94419dc73534dc98b03ea07c18af534cb703d942,8.4837,1,108
normal,0xcf8c7c3e0eeeee50007a0d8ac10059f5bd56de06,0x3d116e58c26b74469b620be537133e97be702c10,2.5532,1,109
scam,0xa8219c682eb0c1908346620f8aefca10611b90ca,0x54dc9064b62f0cded4b3af66d278c7a7a7659546,40.3243,1,166
scam,0x2afce392f22c97ab0504a739c8b338873771b68f,0xe65965bdd9046ed1eaec915ef057bff2b0a9ea11,4.3074,1,120
begging,0xa69124377e4d185c35598db3337e766bef0282e6,0x0eed248e7f8ff57612b45331cb8b4c6dc19d8043,1.4964,1,93
normal,0x1971240309127419e3b48367b6f97ee0cab06c33,0x0161957dc60d1b02e02bca023c19934519b39d43,27.139,1,127
normal,0x4e8001ba050828aef5207fccc5a68f484ebe4b4a,0x89a0527c8a70216968263cb0bde5290f3a54b4f7,2.5581,1,103
scam,0xd65c997a0bab75f7873e282bea46c5e915ede641,0xf0073cd9d83a8936b6cbf659101a5453728aaf20,5.6891,1,145
normal,0x73b9ac9b236cdb28f08cb285592bb4f894cc35e6,0xe508873cca375e2bd9c6f3ecbb1e0af2a42b99a1,2.258,1,142
scam,0xf951d9ca891503fc11c875cae03528888b184da5,0x50b817aceaccad27a68b547d68766dbb83d1dd13,16.9139,1,135
normal,0x728b89acd1085a51410c11a82ff763b8febb54e2,0x46b3e94dec54968a2c71984efb3465040a547f11,1.5354,0,111
begging,0xd29b10dde265a886c92716e39b2b9854beb3148f,0x3077da5079a1e299cfe0813a59671d361d23d59f,3.1454,1,112
normal,0x87f89dd885fecc0df012d86166e89722e1b03fef,0x567ce79180558e0235cd20d79ab42c43558aaf04,3.8164,1,134
begging,0x74240a2038d7579749539a95b7a48da62237bdc2,0xf787d07498dc8613c8b293d7fa13f4b173450d8a,2.6776,1,75
begging,0x38902fee467fcf0d71d8a5eb46ce4f57984663aa,0xb3c15b14b000daae54161fefdf50cc25180a1683,3.086,1,101
normal,0x8bcbd2fe2738ae230020f43f05311f86ceab5c38,0xaba036cb516aeec2c9942f12db59ca5d140b1e18,7.006,1,128
normal,0xd748c276f53be9d8e2cea2e650eb9ec58a70d6f1,0x4b992a032ff484c80da7e02a290dff7dea1f44be,13.9447,1,108
normal,0x3a40d2ecbaf62476eaf84d3008eb0a51973efe0c,0xdb99d5452b9a21898aa11937b3061a879228790a,8.2711,1,84
normal,0xd24163a7efd3e9221d8dfd195a7fd823cad7aa83,0x0280712ffff4b58788bc6ce015745b2a840eb841,19.8506,1,118
normal,0x939ef15b13bfdcffddde7233a768cc8bc16008f3,0x911eb5eeb9c6e84b5e4891574d1042e37483bc75,3.2751,1,94
normal,0xc8ee46a17d832a72578251e14e890d401373dbb6,0xccb72f6f2bd652022cc9bd35c536fab04a7b6dc1,5.9479,1,161
normal,0xd2ee911efe7f49196dbf971f29f30896f4b160c6,0x081b98c97c966f935f068b46ea2526a4ec6860b3,60.4105,1,111
scam,0x4123f3bb219422b1e34010f1420172b0cd28f4f3,0x6b79e549062b24b46171e92f5300f450fad996ec,19.0127,1,191
begging,0xd443fbd8471a09f4ce4ad6624ddbe19aa05c8c3c,0xf965d0ba37d5c66a0fe3a919dfd6f65a25d52ceb,3.3446,1,127
begging,0x8e30ce13b3b87d529a61a522593371691ab48ece,0xda93dcad04ea39f65ca3d52b2dea1e22daf9f66c,2.4629,1,86
begging,0xf82529b9e25e4e8cc29e7a09b5751cf72689068e,0xab46c4597b5a05a90450c0ecaad6ba3ed359af02,4.8691,1,84
begging,0xc30b8ce91664b73a8e0a18513b01ec4e9ba46794,0x737aa2d3cb55c10843cc56608aa785fcbde75500,3.6575,1,16
begging,0x3b27c80d81431e18100008695d5b86698decb9ef,0x57e95ceba3d9aa7b320be3f42d0d16a126b21a8f,7.2321,1,83
normal,0x99e9b89a53e9c7423ad6c67f8f38f68b5b0f60a2,0xb1acad5ddbe9531cb0b79bb77801cb11cf26eadf,5.254,1,132
normal,0x01b4cd7698cd505c39869bde7a0b90bcf9e2e1dd,0x8aebd4fd598e7f241ffc9e522986bd9f238a6a5a,20.1212,1,104
normal,0x394f9d01b865550d3f1bbbd536d33c1c7682268f,0x36aa21e1aebd19c76e58dfa2e6d647600c02c333,17.5875,1,135
begging,0x524e660467447227fc33e27c4e9e781b5fb433b5,0x0e1cb297a661529b301c224258c1b67ef89873fc,3.5167,1,107
normal,0x41e88689650b261eac764ca6c5c8d7fbd63493f3,0x78945fef21d6363422f8ccc16c46e2ffecae951c,15.8044,1,142
normal,0x6b34831df7da45ca4137f9810c84b7c8547e2017,0xa4d0924a0274f28ad622ffc215118adeaf26c2ad,13.5875,1,133
scam,0xb3451f793ae4e654bcf69bf74c846924cb2b8898,0x3db0347b6c67e6a73a61b5d760142a6085a0ab2c,19.5598,1,144
normal,0xa5bee1ad236dd1570f4ce5b8b87b02c7f5f41275,0x902fa899e627197831403c43ee649ed15e17e355,2.8628,1,71
scam,0x6a7186478a982abbd03b26852561abea4e5ef867,0xc0c98b4f9b3f460828bfb6c8aa225484e6e11c2f,9.0937,1,167
normal,0x694b63f2ba8d1797395d91bac75d1473d9f5fbee,0x41807c367829b9c65a064f93ff4416ef580505cf,9.2178,1,138
begging,0x0a71a21967da19b7577c0826cdc3a6c25e0a4549,0x2f236dc347d58eb39e56075e0e7e69e80d045067,2.7199,1,69
begging,0xad1a98ecc8070f4252f3ac234a821ccafa6911c7,0x0901ef7569bfa26febe0b8639cb37cbb0a32756c,2.4853,1,92
scam,0xb02891dcfb30e8d7e9d0cf834d557df6b25cee0b,0x7a9853576b3532f996eabb1fad16d4cbc470b923,4.0247,1,149
scam,0xef5bb44d62da06476339f119f95884a3ec19f95d,0x035dda3795f5cfe756cf7bbd0dff67d58dfb88bb,48.0825,1,154
normal,0xdcd9715ac995f45c7b2a3d523dda4b24b42908c7,0x72208542edf96809d922f291470a01ae0e848295,16.1292,1,114
begging,0xe593418368ec7c8e3ae03677d46f3f2029e672ef,0xed1774c0df12b8f730b5e0f48a5651aabeac47f7,1.2581,0,86
normal,0xa827c836f3eda526e450621f512c463448319d6d,0xf37a106ed834af6b97d79e8db6591e95b9f5ac87,9.4117,1,128
scam,0xf2f708db1925812209fea5b07ccdeb2b361e2b27,0x14968663252c0dd30f525246fe97e1e56ce418b5,8.5448,1,193
normal,0x21cd1bcbf86713315a4e5828b0dd3890c216952a,0xac696315215b35894373c84d4a6712a71423ca45,1.0902,0,125
normal,0xd9dba8d8e2d36c9061780857c45ae0577e777683,0xeeac95d6d19977e44ab818432776606fd4f4f9cc,5.7303,1,125
begging,0xb7644a0cce4d49b65d28a2a4e93d9ff13c96a524,0x6e45ba0b2f6abde68eb79bccb4753aadd556b34c,4.0697,1,65
normal,0xf82b91fcbe830b5b73dcbf1496774be4dfb445b7,0x132b0ab757bf6db01a4b899482caef94aa245d6c,10.6505,1,161
normal,0x3d1f45a9ff515809b9168eeadf3c6d5e41a4a272,0x97739759c52faa0b762e4b65cf223aaf43c1b89f,11.878,1,104
normal,0xe647cb02fde9d27a4012db9c6afc40f29ea2ff3f,0x31ed3fa9e544755566affe3c2bb1578388c2c4f2,2.5009,1,119
begging,0x7c98870d73f4a979245b02728a5f76fcb8380dbb,0x9077080da477d37b0e18f9f0eb8989f9c2570c67,2.0917,1,93
begging,0xb0688f4680ad0f01b0710d8c848de082ffc293e1,0xe1d509b99916ad5fd876b46483844402ee61a297,1.9876,1,90
normal,0xe6a78dce20c189c105f019a86a1c4684050910f6,0x91be8cb55cd73e85c53b0280e2b38f42b2d4a9dd,7.1741,1,124
scam,0x001f747a6b22000c92303b7a281f024ae66b0049,0xb60f2d8b668e2a2a71e73512967c6d1723c3d467,8.5126,1,225
normal,0xf8883f58dab5f0656127f400ab2bd13db1d892f2,0xd34154ab47dd903dfc7edf16c8fecb400c36641c,3.518,1,95
begging,0x06f684a03aa64020ed893df41b5b7840da4b6474,0xdca810ed9209da5ec02355ee9f9bb0553bbed022,4.5436,1,73
scam,0x9590890523aa11d21177e2f27f1e866e2f294cae,0x7a64164e22ab60a261699d5376160aa6e13d96f5,47.0353,1,174
normal,0x83844d64a5d8d18b902e78149a46efcc293ea1fc,0x43b5f802656b8705bb121e94bf080ced8c685415,8.6203,1,179
begging,0xd100806dcb45e2b8132885b4b32510c7724281a3,0xacd3a19c19cd81f25b0f05771bfb49170bf92304,5.5366,1,113
normal,0x206b5bcd5694ac4748d4823e4fe782f8e7e648c1,0x840f602b99d3ceb765dd694723ee3a9ae6d3b9b1,13.0081,1,95
normal,0x08557c9bc6f42abace9f8b4cc0ed0c3c9a0ff044,0x6ad91ba8989819d225961edbb4b482750bb57221,9.6029,1,125
begging,0x66f3b40dd2a4bfb7986aaa85b3e0f0f36d1a209b,0x90dbc74c19d908b7eabc4588599c0cdc99dcb570,3.0091,1,82
scam,0x5299b2d352d3df24d851872cf3b225db1dc24dc5,0x1e681ff6a851fc9807a16c439eb5712206558a79,17.4712,1,161
normal,0xe1e1f11c083f1ee95b8038e880c8abcf6f75a382,0x3d95194ad7e372c780c0a533d2a4639f69fb330a,1.2426,1,120
normal,0x06c98b4a931b84dc819e22e3fd65f7f9be553c20,0x61a3eb722c2891f8392744a15f127bf2b67a7dca,6.1388,1,83
begging,0xc00c9d63eb7c2483d64ce34c82df4c5f6b6134c1,0xdd0bdfd7cabb488dad272a74cc4566099bb14f8a,5.0408,1,81
begging,0xa33b41fa64b5778a5b75f7bc268a206da1213e91,0x8bbebb026b16b326e5f371895e733acdd551a677,3.7103,1,61
normal,0x2f080779842f2bf1b911190c8b75bac6d185d0c2,0xf71a5842880a7fe1f5e2e8d3e5c00d8b925d8de5,7.455,1,130
normal,0xeb88373114bf394b6abbd984116246427c7aa69c,0xfe7a4794a9e54a870388755726112a4eba970491,3.0416,1,144
normal,0xd146a7fd76b3f7201ef6add186ee178fd1f58ae2,0x8c27ba56bfc8c18643514b6039caa710926433c8,22.0258,1,144
scam,0x4ba84b1d9f18a55051022226d10ab5b9fa123361,0x278ea2d8eda825739a1bf05d1ad5b02ca9d508da,6.114,1,245
scam,0x96321ce8096d7140bb520ed886b96fc150e0707f,0xee4734d1310f1b75e2708bf787c49953d92d35a6,24.3442,1,174
normal,0x305ca6b8b9a4d027e331d1e1ce193f7e60ec10e8,0xc21bb937ee423d7eaac49995e99cad90aa6cc334,6.1664,1,115
begging,0x1fc33db193a2eb66ec0e86b2ade150632edb601a,0x4c2ac00ef039936197a9bfa3d1bb99a75d923c27,1.1366,0,92
scam,0xbcd45b2186a1dcc84d94094d093ec7cc8e12dded,0x4a84dc4fb4882ee87d366552b558e84e6c0d61c2,15.981,1,140
normal,0xc6d1e2773301fb9f63e5c981dc2cd9ed1f9147d2,0xb9d8b80dc8e9531f1fb7b3b286dfc46fbf2b65de,15.5691,1,47
scam,0xdd4a44cb9d79746a6247250d6a30e90d337f0933,0x639ba323d7f7d8fc5375d4c5bd9a0fdc3989bb20,19.7024,1,169
normal,0x69f90767863c368320a2a1dcaa262748b5e1b8af,0x224d63a75c87d006a98c924d2b77bbfb89736e1a,37.0599,1,126
normal,0x453497084d9a9fb565ecdf6cb8154f10cdc68f3e,0xe8ed1864e379a9002965da11c8ffeddb7bd22bcf,14.8911,1,141
begging,0x2c48d978f0d9cc78c0bb49c8f7661a6b4fbeeb2d,0x378853db3e026c74515f4b70950c16489f510638,2.4137,1,94
begging,0x44a2c71e3692fef0e649ab10d87952dce8ae5d8c,0x44967c61286a5aada61754cbfdd2a3ff80cbb0b2,2.8603,1,128
begging,0x5a08050469495f0b9f7871e6befd1961aa3f8a4d,0xf1dd7bdfe4d9da0a10c64add07ab74013e00af65,4.4564,1,56
normal,0xe99e5b4b3c232c4cf81e63ef4729a0dda450983b,0x87ddf62edc6eef203e86840b93f14a17eb489aa5,10.1893,1,127
normal,0x9c1aa52cc835b19137a6a4a745386061450a00c0,0xc03b7b6724c867e8784101fb023824e084975481,1.8378,1,91
normal,0x31ebbca9282b9945c46d69eea25cf8c942fc8d9e,0xcdb7e73157e343224d65c0a737e6c2f48743258e,8.3957,1,70
scam,0x13b920e1aac7b2180752c37abc2a62a8dc271f45,0x1c273a084408d98ac410161d33f84540723be5c7,10.0237,1,178
normal,0x33d884ec8e621400b215ba3a71180f46839fcae4,0x26b0147984d16c76a9f5b65b8a33c729729b4bdf,9.1579,1,126
normal,0x17b8ba45732338d4ffe0830785ad10179f872f57,0x59618d620e7ee6fffdaac0025e911b29cfcb0d31,7.8146,1,100
begging,0x1a45f4707e3c6ff67d67ca7d9585c85e3b5faa74,0x3b443a3a1153838defba58714ceb63365461c9e8,2.2533,1,82
begging,0xda8c8512b34c3a602e7e29e48d925db7f5c21f68,0xedd8b58b0c8953ae079081e1e6876b131613a62f,3.309,1,125
normal,0xc1bf81515d6b9daa70dcc049459613766d190665,0x1b19091bc0be02053a18989cb5c6b314a761b0de,12.7912,1,154
normal,0xc7c10b17aef9bab521dae3771b5f495c99169cf2,0xd94b153007cfb55093bc51f4f36590419c679c46,3.9788,1,145
begging,0xaecd413ee915806101552afe9d5006537ceb9f03,0xa46a2a0f3549474ccdff54d95ac2898ea8297395,2.4181,1,101
normal,0x7ac616afe509b21fc541eb647f8110e0d6ce63e7,0x5aedf5b957a45c4980830cde55869be4a39f580e,11.3708,1,138
normal,0x49857d42619cc20aee1b0eb8aaa8c565f54bcadb,0xbc5c63f9dc9b7059a2f06676ac26b754afc0b7f6,5.0299,1,182
normal,0x18184ba8c21e09a935e3f0f895975097172bcbe2,0x902cfe26955681787f617fc5e9863a82505303d5,9.2674,1,137
normal,0x84b0fb8a1474bca0320a5141bf809d41e0935716,0x35953b58af39fadc776c55ab7a1ad7c08030481a,37.208,1,120
normal,0xb2939a4830ce9fb719e96b6bad4f14f2494e3e4e,0xf002f375c0d848d9bbffeb0907dd9fa53fec721f,16.2659,1,101
normal,0x9d3a348c7b1bfd9d5696bc6634758031173fdad7,0x2626d3bd41f6ed913ecfd6badc69ecd8e7ac5bee,1.9188,1,166
scam,0xfccb39aebb403417948f266580675876a33d05a1,0xbfb74899e6af4db9cc7e9d1ee4478d3d1493c8cf,16.4323,1,130
normal,0x1ec46bee6bfe4caf2ff2f3b8438de18e3f72d36b,0x66b867c7bc76b86980fb617ba6427db08c2aa166,6.6827,1,137
normal,0x2418f2a6768a80f9b7390c8689063e40f837ae2f,0x1df3043a110cc8a30c98faaca7e182cccef38182,9.3332,1,129
